quick_fill_row_id,queue_item_id,workbook_row_id,blocker_id,owner_review_lane,input_group,input_key,input_kind,human_fill_prompt,human_value_to_enter,notes_for_human,target_workbook_csv,target_workbook_column,target_json_pointer,quick_fill_status,value_imported_to_workbook,value_transferred,template_written
QF-011,HIQ-011,WB-011,support_contact,support_operations,support_contact_evidence_review,customer_facing_support_contact_configured,support_contact_bridge_field,phase_b_product/commercial_readiness/support_evidence/support_contact_human_input_bridge/support_contact_bridge_human_handoff_checkpoint.md,否：尚未配置客户可见支持入口；当前只记录候选支持入口。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/support_contact_decision_input/evidence_review/customer_facing_support_contact_configured,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-012,HIQ-012,WB-012,support_contact,support_operations,support_contact_evidence_review,customer_notice_route_defined,support_contact_bridge_field,phase_b_product/commercial_readiness/support_evidence/support_contact_human_input_bridge/support_contact_bridge_human_handoff_checkpoint.md,否：客户通知路径尚未定义；发布前需要单独确认。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/support_contact_decision_input/evidence_review/customer_notice_route_defined,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-013,HIQ-013,WB-013,support_contact,support_operations,support_contact_evidence_review,support_contact_owner_named,support_contact_bridge_field,phase_b_product/commercial_readiness/support_evidence/support_contact_human_input_bridge/support_contact_bridge_human_handoff_checkpoint.md,是：支持入口负责人暂定为张斌；发布前仍需最终确认。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/support_contact_decision_input/evidence_review/support_contact_owner_named,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-014,HIQ-014,WB-014,support_contact,support_operations,support_contact_evidence_review,support_contact_test_recorded,support_contact_bridge_field,phase_b_product/commercial_readiness/support_evidence/support_contact_human_input_bridge/support_contact_bridge_human_handoff_checkpoint.md,否：支持入口测试尚未记录；不得关闭 blocker。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/support_contact_decision_input/evidence_review/support_contact_test_recorded,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-015,HIQ-015,WB-015,support_contact,support_operations,support_contact_candidate_slot,support_contact_candidate_a,support_contact_bridge_field,phase_b_product/commercial_readiness/support_evidence/support_contact_human_input_bridge/support_contact_bridge_human_handoff_checkpoint.md,邮箱支持入口候选：由负责人在发布前单独确认公开地址；当前不公开具体邮箱。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/support_contact_decision_input/candidate_contact_slots[slot_id=support_contact_candidate_a],preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-016,HIQ-016,WB-017,pricing_page,commercial_finance_legal,metadata_fields_to_fill,human_reviewer_name,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,张斌,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/human_reviewer_name,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-017,HIQ-017,WB-018,pricing_page,commercial_finance_legal,metadata_fields_to_fill,review_date,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,2026-07-09,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/review_date,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-018,HIQ-018,WB-019,pricing_page,commercial_finance_legal,metadata_fields_to_fill,commercial_owner,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,张斌,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/commercial_owner,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-019,HIQ-019,WB-020,pricing_page,commercial_finance_legal,metadata_fields_to_fill,product_owner,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,张斌,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/product_owner,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-020,HIQ-020,WB-021,pricing_page,commercial_finance_legal,metadata_fields_to_fill,accounting_owner,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,暂缺：会计负责人待指定；不得视为已完成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/accounting_owner,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-021,HIQ-021,WB-022,pricing_page,commercial_finance_legal,metadata_fields_to_fill,legal_owner,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,暂缺：法律负责人待指定；不得视为已完成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/legal_owner,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-022,HIQ-022,WB-023,pricing_page,commercial_finance_legal,metadata_fields_to_fill,billing_owner,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,暂缺：计费负责人待指定；不得视为已完成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/billing_owner,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-023,HIQ-023,WB-024,pricing_page,commercial_finance_legal,metadata_fields_to_fill,review_record_reference,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,review reference：本轮 Codex 对话中用户确认 10-28 全部按推荐；仅记录本地审查值。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/review_record_reference,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-024,HIQ-024,WB-025,pricing_page,commercial_finance_legal,metadata_fields_to_fill,decision_summary,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,decision summary：定价页保持非公开草案状态；不发布、不收款、不声称生产可用。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/decision_summary,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-025,HIQ-025,WB-026,pricing_page,commercial_finance_legal,pricing_page_keys_to_review,human_approved_pricing_page_copy,evidence_review_key,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,是：仅批准本地文档草案可继续审查；不批准公开发布页面。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/human_approved_pricing_page_copy,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-026,HIQ-026,WB-027,pricing_page,commercial_finance_legal,pricing_page_keys_to_review,approved_plan_and_usage_terms,evidence_review_key,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,暂缓：套餐、用量和计费条款待客户、法律和会计确认。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/approved_plan_and_usage_terms,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-027,HIQ-027,WB-028,pricing_page,commercial_finance_legal,pricing_page_keys_to_review,legal_review_completed,evidence_review_key,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,否：法律审查尚未完成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/legal_review_completed,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-028,HIQ-028,WB-029,pricing_page,commercial_finance_legal,pricing_page_keys_to_review,production_readiness_non_claim_reviewed,evidence_review_key,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,是：已确认定价材料不得声称生产可用、客户验证完成或正式上线。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/production_readiness_non_claim_reviewed,preview_value_present_from_initial_confirmed_ledger,False,False,False
QF-029,HIQ-029,WB-030,pricing_page,commercial_finance_legal,pricing_page_keys_to_review,pricing_page_publication_approval_recorded,evidence_review_key,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,否：定价页面公开发布批准尚未记录；当前保持非公开草案。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/pricing_page_publication_approval_recorded,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-030,HIQ-030,WB-031,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,auth_and_tenant_boundary_reviewed,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,暂缓：认证与租户边界需要独立安全审查；不得视为已完成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/auth_and_tenant_boundary_reviewed,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-031,HIQ-031,WB-032,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,dependency_review_completed,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,否：依赖安全审查尚未完成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/dependency_review_completed,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-032,HIQ-032,WB-033,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,formal_security_review_report,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,暂缺：正式安全审查报告尚未形成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/formal_security_review_report,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-033,HIQ-033,WB-034,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,private_core_non_exposure_review_completed,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,是（本地边界检查）：当前公开材料未包含私有核心；正式安全审查仍待完成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/private_core_non_exposure_review_completed,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-034,HIQ-034,WB-035,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,public_shell_threat_model_reviewed,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,暂缓：公开壳威胁模型可继续审查，但尚未正式签署完成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/public_shell_threat_model_reviewed,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-035,HIQ-035,WB-036,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,review_findings_triaged,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,否：安全审查发现项尚未形成，也未完成分级处理。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/review_findings_triaged,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-036,HIQ-036,WB-037,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,storage_backup_and_restore_reviewed,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,暂缓：本地备份与恢复检查存在，但生产级安全审查尚未完成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/evidence_review/storage_backup_and_restore_reviewed,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-037,HIQ-037,WB-038,formal_security_review,security_legal_privacy,metadata_fields_to_fill,human_reviewer_name,metadata_field,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,张斌,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/human_reviewer_name,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-038,HIQ-038,WB-039,formal_security_review,security_legal_privacy,metadata_fields_to_fill,review_date,metadata_field,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,2026-07-09,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/review_date,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-039,HIQ-039,WB-040,formal_security_review,security_legal_privacy,metadata_fields_to_fill,security_review_owner,metadata_field,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,张斌（临时安全审查负责人；正式生产前仍需独立复核）,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/security_review_owner,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-040,HIQ-040,WB-041,formal_security_review,security_legal_privacy,metadata_fields_to_fill,report_reference,metadata_field,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,暂缺：正式安全审查报告编号待生成。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/report_reference,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-041,HIQ-041,WB-042,formal_security_review,security_legal_privacy,metadata_fields_to_fill,decision_summary,metadata_field,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,decision summary：正式安全审查保持暂缓；当前仅确认公开材料不得暴露私有核心，不能声称生产可用。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/decision_summary,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-042,HIQ-042,WB-043,production_restore_policy,data_operations,metadata_fields_to_fill,human_reviewer_name,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,张斌,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/human_reviewer_name,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-043,HIQ-043,WB-044,production_restore_policy,data_operations,metadata_fields_to_fill,review_date,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,2026-07-09,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/review_date,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-044,HIQ-044,WB-045,production_restore_policy,data_operations,metadata_fields_to_fill,data_operations_owner,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,张斌（临时数据运维负责人；正式生产前仍需确认）,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/data_operations_owner,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-045,HIQ-045,WB-046,production_restore_policy,data_operations,metadata_fields_to_fill,security_owner,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,暂缺：安全负责人待指定。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/security_owner,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-046,HIQ-046,WB-047,production_restore_policy,data_operations,metadata_fields_to_fill,privacy_legal_owner,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,暂缺：隐私/法律负责人待指定。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/privacy_legal_owner,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-047,HIQ-047,WB-048,production_restore_policy,data_operations,metadata_fields_to_fill,incident_response_owner,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,暂缺：事故响应负责人待指定。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/incident_response_owner,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-048,HIQ-048,WB-049,production_restore_policy,data_operations,metadata_fields_to_fill,decision_summary,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,decision summary：恢复策略保持本地草案；未进行 live restore，未启用生产恢复路径。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/decision_summary,preview_value_present_from_superseding_all_confirmed_values,False,False,False
QF-049,HIQ-049,WB-050,production_restore_policy,data_operations,policy_evidence_keys_to_review,backup_retention_policy_approved,evidence_review_key,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,暂缓：备份保留策略尚未正式批准。,local preview from confirmed values; this artifact is superseded by the complete 64-row confirmed source when present and does not authorize workbook import,phase_b_product/commercial_readiness/commercial_next_evidence_sprint/commercial_sprint_human_input_workbook.csv,human_value_placeholder,/policy_evidence_review/backup_retention_policy_approved,preview_value_present_from_superseding_all_confirmed_values,False,False,False
