worksheet_row_id,quick_fill_row_id,queue_item_id,workbook_row_id,blocker_id,owner_review_lane,input_group,input_key,input_kind,human_fill_prompt,expected_value_shape,fill_instruction,leave_blank_condition,boundary_warning,target_json_pointer,human_value_to_enter,notes_for_human,worksheet_status,codex_filled_value,workbook_import_performed,validators_run_on_real_input,evidence_collection_authorized,execution_authorized
QFW-011,QF-011,HIQ-011,WB-011,support_contact,support_operations,support_contact_evidence_review,customer_facing_support_contact_configured,support_contact_bridge_field,phase_b_product/commercial_readiness/support_evidence/support_contact_human_input_bridge/support_contact_bridge_human_handoff_checkpoint.md,support-contact bridge value,Use human-reviewed support-contact bridge input.,Leave blank if the support owner has not approved it.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/support_contact_decision_input/evidence_review/customer_facing_support_contact_configured,否：尚未配置客户可见支持入口；当前只记录候选支持入口。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-012,QF-012,HIQ-012,WB-012,support_contact,support_operations,support_contact_evidence_review,customer_notice_route_defined,support_contact_bridge_field,phase_b_product/commercial_readiness/support_evidence/support_contact_human_input_bridge/support_contact_bridge_human_handoff_checkpoint.md,support-contact bridge value,Use human-reviewed support-contact bridge input.,Leave blank if the support owner has not approved it.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/support_contact_decision_input/evidence_review/customer_notice_route_defined,否：客户通知路径尚未定义；发布前需要单独确认。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-013,QF-013,HIQ-013,WB-013,support_contact,support_operations,support_contact_evidence_review,support_contact_owner_named,support_contact_bridge_field,phase_b_product/commercial_readiness/support_evidence/support_contact_human_input_bridge/support_contact_bridge_human_handoff_checkpoint.md,support-contact bridge value,Use human-reviewed support-contact bridge input.,Leave blank if the support owner has not approved it.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/support_contact_decision_input/evidence_review/support_contact_owner_named,是：支持入口负责人暂定为张斌；发布前仍需最终确认。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-014,QF-014,HIQ-014,WB-014,support_contact,support_operations,support_contact_evidence_review,support_contact_test_recorded,support_contact_bridge_field,phase_b_product/commercial_readiness/support_evidence/support_contact_human_input_bridge/support_contact_bridge_human_handoff_checkpoint.md,support-contact bridge value,Use human-reviewed support-contact bridge input.,Leave blank if the support owner has not approved it.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/support_contact_decision_input/evidence_review/support_contact_test_recorded,否：支持入口测试尚未记录；不得关闭 blocker。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-015,QF-015,HIQ-015,WB-015,support_contact,support_operations,support_contact_candidate_slot,support_contact_candidate_a,support_contact_bridge_field,phase_b_product/commercial_readiness/support_evidence/support_contact_human_input_bridge/support_contact_bridge_human_handoff_checkpoint.md,support-contact candidate slot,Use a human-approved support-contact candidate reference.,Do not publish or test the candidate contact from this guidance layer.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/support_contact_decision_input/candidate_contact_slots[slot_id=support_contact_candidate_a],邮箱支持入口候选：由负责人在发布前单独确认公开地址；当前不公开具体邮箱。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-016,QF-016,HIQ-016,WB-017,pricing_page,commercial_finance_legal,metadata_fields_to_fill,human_reviewer_name,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/human_reviewer_name,张斌,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-017,QF-017,HIQ-017,WB-018,pricing_page,commercial_finance_legal,metadata_fields_to_fill,review_date,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,ISO date or review date reference,"Use a human-confirmed date such as YYYY-MM-DD, not an inferred date.","If no date exists yet, leave blank and keep the row pending.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/review_date,2026-07-09,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-018,QF-018,HIQ-018,WB-019,pricing_page,commercial_finance_legal,metadata_fields_to_fill,commercial_owner,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/commercial_owner,张斌,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-019,QF-019,HIQ-019,WB-020,pricing_page,commercial_finance_legal,metadata_fields_to_fill,product_owner,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/product_owner,张斌,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-020,QF-020,HIQ-020,WB-021,pricing_page,commercial_finance_legal,metadata_fields_to_fill,accounting_owner,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/accounting_owner,暂缺：会计负责人待指定；不得视为已完成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-021,QF-021,HIQ-021,WB-022,pricing_page,commercial_finance_legal,metadata_fields_to_fill,legal_owner,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/legal_owner,暂缺：法律负责人待指定；不得视为已完成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-022,QF-022,HIQ-022,WB-023,pricing_page,commercial_finance_legal,metadata_fields_to_fill,billing_owner,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/billing_owner,暂缺：计费负责人待指定；不得视为已完成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-023,QF-023,HIQ-023,WB-024,pricing_page,commercial_finance_legal,metadata_fields_to_fill,review_record_reference,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human-reviewed metadata value,Use the exact value approved by the human reviewer.,Leave blank if the value is not approved.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/review_record_reference,review reference：本轮 Codex 对话中用户确认 10-28 全部按推荐；仅记录本地审查值。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-024,QF-024,HIQ-024,WB-025,pricing_page,commercial_finance_legal,metadata_fields_to_fill,decision_summary,metadata_field,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human-reviewed metadata value,Use the exact value approved by the human reviewer.,Leave blank if the value is not approved.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/decision_summary,decision summary：定价页保持非公开草案状态；不发布、不收款、不声称生产可用。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-025,QF-025,HIQ-025,WB-026,pricing_page,commercial_finance_legal,pricing_page_keys_to_review,human_approved_pricing_page_copy,evidence_review_key,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/human_approved_pricing_page_copy,是：仅批准本地文档草案可继续审查；不批准公开发布页面。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-026,QF-026,HIQ-026,WB-027,pricing_page,commercial_finance_legal,pricing_page_keys_to_review,approved_plan_and_usage_terms,evidence_review_key,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/approved_plan_and_usage_terms,暂缓：套餐、用量和计费条款待客户、法律和会计确认。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-027,QF-027,HIQ-027,WB-028,pricing_page,commercial_finance_legal,pricing_page_keys_to_review,legal_review_completed,evidence_review_key,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/legal_review_completed,否：法律审查尚未完成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-028,QF-028,HIQ-028,WB-029,pricing_page,commercial_finance_legal,pricing_page_keys_to_review,production_readiness_non_claim_reviewed,evidence_review_key,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/production_readiness_non_claim_reviewed,是：已确认定价材料不得声称生产可用、客户验证完成或正式上线。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-029,QF-029,HIQ-029,WB-030,pricing_page,commercial_finance_legal,pricing_page_keys_to_review,pricing_page_publication_approval_recorded,evidence_review_key,phase_b_product/commercial_readiness/billing_revenue_evidence/pricing_page_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/pricing_page_publication_approval_recorded,否：定价页面公开发布批准尚未记录；当前保持非公开草案。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-030,QF-030,HIQ-030,WB-031,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,auth_and_tenant_boundary_reviewed,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/auth_and_tenant_boundary_reviewed,暂缓：认证与租户边界需要独立安全审查；不得视为已完成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-031,QF-031,HIQ-031,WB-032,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,dependency_review_completed,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/dependency_review_completed,否：依赖安全审查尚未完成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-032,QF-032,HIQ-032,WB-033,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,formal_security_review_report,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/formal_security_review_report,暂缺：正式安全审查报告尚未形成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-033,QF-033,HIQ-033,WB-034,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,private_core_non_exposure_review_completed,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/private_core_non_exposure_review_completed,是（本地边界检查）：当前公开材料未包含私有核心；正式安全审查仍待完成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-034,QF-034,HIQ-034,WB-035,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,public_shell_threat_model_reviewed,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/public_shell_threat_model_reviewed,暂缓：公开壳威胁模型可继续审查，但尚未正式签署完成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-035,QF-035,HIQ-035,WB-036,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,review_findings_triaged,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/review_findings_triaged,否：安全审查发现项尚未形成，也未完成分级处理。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-036,QF-036,HIQ-036,WB-037,formal_security_review,security_legal_privacy,formal_security_review_keys_to_review,storage_backup_and_restore_reviewed,evidence_review_key,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human evidence review outcome,"Use a concise human-reviewed outcome such as true, false, hold, or a short evidence reference.",Only mark true when the referenced evidence exists and has been reviewed by a human.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/evidence_review/storage_backup_and_restore_reviewed,暂缓：本地备份与恢复检查存在，但生产级安全审查尚未完成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-037,QF-037,HIQ-037,WB-038,formal_security_review,security_legal_privacy,metadata_fields_to_fill,human_reviewer_name,metadata_field,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/human_reviewer_name,张斌,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-038,QF-038,HIQ-038,WB-039,formal_security_review,security_legal_privacy,metadata_fields_to_fill,review_date,metadata_field,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,ISO date or review date reference,"Use a human-confirmed date such as YYYY-MM-DD, not an inferred date.","If no date exists yet, leave blank and keep the row pending.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/review_date,2026-07-09,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-039,QF-039,HIQ-039,WB-040,formal_security_review,security_legal_privacy,metadata_fields_to_fill,security_review_owner,metadata_field,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/security_review_owner,张斌（临时安全审查负责人；正式生产前仍需独立复核）,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-040,QF-040,HIQ-040,WB-041,formal_security_review,security_legal_privacy,metadata_fields_to_fill,report_reference,metadata_field,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human-reviewed metadata value,Use the exact value approved by the human reviewer.,Leave blank if the value is not approved.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/report_reference,暂缺：正式安全审查报告编号待生成。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-041,QF-041,HIQ-041,WB-042,formal_security_review,security_legal_privacy,metadata_fields_to_fill,decision_summary,metadata_field,phase_b_product/commercial_readiness/privacy_security_legal_evidence/formal_security_review_approval_input_prompt.md,human-reviewed metadata value,Use the exact value approved by the human reviewer.,Leave blank if the value is not approved.,"Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/decision_summary,decision summary：正式安全审查保持暂缓；当前仅确认公开材料不得暴露私有核心，不能声称生产可用。,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-042,QF-042,HIQ-042,WB-043,production_restore_policy,data_operations,metadata_fields_to_fill,human_reviewer_name,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/human_reviewer_name,张斌,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-043,QF-043,HIQ-043,WB-044,production_restore_policy,data_operations,metadata_fields_to_fill,review_date,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,ISO date or review date reference,"Use a human-confirmed date such as YYYY-MM-DD, not an inferred date.","If no date exists yet, leave blank and keep the row pending.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/review_date,2026-07-09,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
QFW-044,QF-044,HIQ-044,WB-045,production_restore_policy,data_operations,metadata_fields_to_fill,data_operations_owner,metadata_field,phase_b_product/commercial_readiness/data_operations_evidence/production_restore_policy_approval_input_prompt.md,human owner or reviewer identifier,"Use the accountable human role, team, or reviewer reference.","Do not let Codex assign, contact, or infer the owner.","Do not use this field to claim production readiness, customer validation, launch, private-core exposure, or blocker closure.",/data_operations_owner,张斌（临时数据运维负责人；正式生产前仍需确认）,human-confirmed value copied from complete local preview; pending safety preflight and separate workbook import approval,human_value_present_unvalidated,False,False,False,False,False
